,GeoFips,MSA,Latitude,Longitude
1488,39740,Reading PA Metro Area,40.416295657,-75.9259989027
1494,41220,St. Marys GA Micro Area,30.9224883015,-81.6363849358
1495,41780,Sandusky OH Micro Area,41.4705726437,-82.5763150918
1498,40100,Rio Grande City TX Micro Area,26.562153044200002,-98.73839959280001
1499,40660,Rome GA Metro Area,34.263162689,-85.2142786499
1513,45700,Tifton GA Micro Area,31.4574378292,-83.5265943229
1521,12860,Batavia NY Micro Area,43.0009332766,-78.1937114415
1522,14180,Blytheville AR Micro Area,35.7639015017,-90.0541659703
1523,15020,Brookhaven MS Micro Area,31.532391566599998,-90.4539982038
1524,16340,Cedartown GA Micro Area,34.0017844854,-85.1881533822
1529,35440,Newport OR Micro Area,44.6458436266,-123.90765469600001
1534,36840,Ottawa KS Micro Area,38.5645174515,-95.28594823959999
1535,36900,Ottumwa IA Micro Area,40.8790848985,-92.4095930896
1538,38460,Plattsburgh NY Micro Area,44.746226353999994,-73.6781737466
1542,11500,Anniston-Oxford-Jacksonville AL Metro Area,33.7714282018,-85.8260346135
1544,11860,Atchison KS Micro Area,39.5317400033,-95.31344464860001
1545,19700,Deming NM Micro Area,32.1822068603,-107.74977441700001
1546,19760,DeRidder LA Micro Area,30.6484687343,-93.3433389935
1547,20540,Dyersburg TN Micro Area,36.0590578021,-89.4137659481
1550,32460,Mayfield KY Micro Area,36.7231382004,-88.65120576940001
1554,34180,Moses Lake WA Micro Area,47.20566467729999,-119.451761712
1555,20780,Edwards CO Micro Area,39.627825615999996,-106.69529925799999
1556,20980,El Dorado AR Micro Area,33.1713631248,-92.5972883453
1557,21540,Escanaba MI Micro Area,45.79163645770001,-86.8705966508
1559,21840,Fairfield IA Micro Area,41.0317620678,-91.94887287819999
1561,22260,Fergus Falls MN Micro Area,46.4087959622,-95.7080021514
1562,22420,Flint MI Metro Area,43.021722903100006,-83.7067110419
1563,22780,Fort Leonard Wood MO Micro Area,37.8246250522,-92.2076625405
1564,23180,Frankfort KY Micro Area,38.1239000315,-84.9328887241
1565,23460,Gadsden AL Metro Area,34.0452540804,-86.0347622301
1566,23900,Gettysburg PA Metro Area,39.8714406423,-77.2178998144
1567,24460,Great Bend KS Micro Area,38.4789639679,-98.756464293
1578,13060,Bay City TX Micro Area,28.7856505534,-96.0039807561
1582,18060,Columbus MS Micro Area,33.4729092689,-88.44331348709999
1586,18860,Crescent City CA Micro Area,41.744942366,-123.957801356
1588,22840,Fort Payne AL Micro Area,34.459772955700004,-85.8041426436
1589,33980,Morehead City NC Micro Area,34.8612598084,-76.5357430669
1593,21820,Fairbanks AK Metro Area,64.8077661564,-146.565422856
1594,21980,Fallon NV Micro Area,39.580876380999996,-118.335778874
1599,23620,Gainesville TX Micro Area,33.6392003484,-97.21262613
1600,23700,Gallup NM Micro Area,35.5806641869,-108.26182312
1602,25420,Harrisburg-Carlisle PA Metro Area,40.3266669788,-77.10120305939999
1604,27580,Jayuya PR Micro Area,18.2106459126,-66.588445334
1605,28180,Kapaa HI Micro Area,22.0110798698,-159.7054382
1607,28740,Kingston NY Metro Area,41.8881456263,-74.2585695251
1609,29020,Kokomo IN Metro Area,40.4835856225,-86.11693072979999
1610,29700,Laredo TX Metro Area,27.7610624301,-99.33156530379999
1611,30060,Lebanon MO Micro Area,37.658317326399995,-92.59035228409999
1614,43380,Sidney OH Micro Area,40.3315251831,-84.2047427822
1616,44340,Statesboro GA Micro Area,32.3968139858,-81.7431818201
1617,44700,Stockton-Lodi CA Metro Area,37.9347459671,-121.271403236
1619,45520,The Dalles OR Micro Area,45.160022464300006,-121.167775167
1620,46520,Urban Honolulu HI Metro Area,23.7186403965,-164.736740347
1625,47940,Waterloo-Cedar Falls IA Metro Area,42.536232100300005,-92.471155529
1628,35140,Newberry SC Micro Area,34.289812316399995,-81.6001210826
1629,34900,Napa CA Metro Area,38.5064736605,-122.330533205
1633,36100,Ocala FL Metro Area,29.210202290799998,-82.05667568300001
1634,36140,Ocean City NJ Metro Area,39.0850981086,-74.8499770137
1637,37120,Ozark AL Micro Area,31.431827070300002,-85.6110368175
1640,39260,Prineville OR Micro Area,44.142179837200004,-120.35658095
1650,40180,Riverton WY Micro Area,43.0405280973,-108.630418124
1654,42680,Sebastian-Vero Beach FL Metro Area,27.696390847600004,-80.5740896147
1663,49300,Wooster OH Micro Area,40.828867381100004,-81.888031346
1666,35060,Natchitoches LA Micro Area,31.7235401557,-93.09624338569999
1668,36340,Oil City PA Micro Area,41.4009689608,-79.7579456488
1670,38340,Pittsfield MA Metro Area,42.3706766104,-73.20641229
1672,38700,Pontiac IL Micro Area,40.8915576346,-88.5577159954
1677,11820,Astoria OR Micro Area,46.017526151999995,-123.71699916200001
1679,30620,Lima OH Metro Area,40.7715207081,-84.1057794323
1684,33180,Middlesborough KY Micro Area,36.7306482498,-83.6740950637
1686,34020,Morgan City LA Micro Area,29.6346233871,-91.4729263457
1690,23780,Garden City KS Micro Area,38.026636837,-100.970464783
1695,26340,Houghton MI Micro Area,47.571331896800004,-88.33169169969999
1696,27340,Jacksonville NC Metro Area,34.709836363,-77.4157658244
1697,28380,Kennett MO Micro Area,36.2721379184,-90.0909042421
1701,30340,Lewiston-Auburn ME Metro Area,44.16584842979999,-70.20644499699999
1702,12660,Baraboo WI Micro Area,43.4266633889,-89.94821666840001
1703,12900,Batesville AR Micro Area,35.7415795586,-91.5697244058
1708,15500,Burlington NC Metro Area,36.0437098769,-79.39942481770001
1709,16580,Champaign-Urbana IL Metro Area,40.226684246,-88.29452393860001
1716,33420,Mineral Wells TX Micro Area,32.7531803783,-98.31302138
1718,34260,Mountain Home AR Micro Area,36.2871885366,-92.3369713486
1719,21900,Fairmont WV Micro Area,39.509995074,-80.24339834279999
1723,25760,Helena-West Helena AR Micro Area,34.4282912501,-90.8480221033
1724,25880,Hillsdale MI Micro Area,41.8877674933,-84.59292780189999
1729,27980,Kahului-Wailuku-Lahaina HI Metro Area,20.8751690002,-156.62433749
1734,39780,Red Bluff CA Micro Area,40.1257361849,-122.23388485299999
1739,42140,Santa Fe NM Metro Area,35.5069269527,-105.97627321200001
1740,42460,Scottsboro AL Micro Area,34.7794159979,-85.9993005448
1742,46780,Van Wert OH Micro Area,40.8553982404,-84.5860991251
1744,47340,Wabash IN Micro Area,40.8456930058,-85.7940056739
1748,48820,Willmar MN Micro Area,45.15238164270001,-95.0047416565
1749,34620,Muncie IN Metro Area,40.2275253245,-85.39689928930001
1751,35300,New Haven-Milford CT Metro Area,41.3488250877,-72.8998598898
1753,35660,Niles-Benton Harbor MI Metro Area,41.995777688400004,-86.68542116209998
1755,36780,Oshkosh-Neenah WI Metro Area,44.0688768938,-88.64465875409999
1759,39460,Punta Gorda FL Metro Area,26.8998432628,-81.9503159648
1767,12180,Auburn NY Micro Area,43.0103267267,-76.5743582093
1768,12460,Bainbridge GA Micro Area,30.878344106900002,-84.57907014979999
1769,12540,Bakersfield CA Metro Area,35.342847351799996,-118.72990039999999
1778,18620,Corsicana TX Micro Area,32.0469291804,-96.47248506540001
1782,12120,Atmore AL Micro Area,31.126122545999998,-87.16161986819999
1783,40760,Ruidoso NM Micro Area,33.7453078269,-105.45929587100001
1786,36660,Opelousas LA Micro Area,30.5988510952,-92.005856861
1788,37540,Paris TN Micro Area,36.3318375802,-88.3012135686
1789,38240,Pinehurst-Southern Pines NC Micro Area,35.3106538555,-79.4813744392
1792,10220,Ada OK Micro Area,34.7280001653,-96.68443856319999
1794,11460,Ann Arbor MI Metro Area,42.253225348600004,-83.8387705109
1795,19980,Dodge City KS Micro Area,37.6917036301,-99.8879423784
1797,31060,Los Alamos NM Micro Area,35.869381374,-106.307385105
1798,31900,Mansfield OH Metro Area,40.7746843377,-82.5364843947
1799,32000,Marion NC Micro Area,35.6816924709,-82.0493124426
1801,32900,Merced CA Metro Area,37.1918704709,-120.717688
1802,21300,Elmira NY Metro Area,42.141247352600004,-76.7600260363
1804,23140,Frankfort IN Micro Area,40.3016905964,-86.4751595355
1805,23300,Freeport IL Micro Area,42.351747427,-89.66235826540002
1813,28340,Kendallville IN Micro Area,41.3985995059,-85.4174667321
1815,28580,Key West FL Micro Area,25.0467803277,-81.1856924179
1816,28900,Klamath Falls OR Micro Area,42.6864089427,-121.65012099399999
1827,45940,Trenton NJ Metro Area,40.2834374257,-74.7017524075
1831,48460,West Plains MO Micro Area,36.7740135589,-91.8865416666
1832,49100,Winona MN Micro Area,43.9868496601,-91.7791294269
1836,14860,Bridgeport-Stamford-Norwalk CT Metro Area,41.2249600831,-73.3712046146
1841,17580,Clovis NM Micro Area,34.5741914782,-103.347029228
1842,17700,Coffeyville KS Micro Area,37.1925238004,-95.7428780841
1844,18740,Coshocton OH Micro Area,40.3016413767,-81.92001073670001
1847,40740,Roswell NM Micro Area,33.3633180669,-104.46687957799999
1854,43420,Sierra Vista-Douglas AZ Metro Area,31.8795612563,-109.751300122
1855,44620,Stevens Point WI Micro Area,44.4760263479,-89.5014010359
1856,45340,Taos NM Micro Area,36.5781593871,-105.63102582399999
1857,45540,The Villages FL Metro Area,28.7048225342,-82.0809953644
1858,45620,Thomasville GA Micro Area,30.8636815475,-83.91931340939999
1863,46980,Vicksburg MS Micro Area,32.1859499604,-90.8787175962
1867,49820,Zapata TX Micro Area,27.0007781554,-99.16861279049999
1869,49460,Yankton SD Micro Area,43.0089657483,-97.394765121
1870,35420,New Philadelphia-Dover OH Micro Area,40.440959914699995,-81.473769552
1876,39420,Pullman WA Micro Area,46.9012020317,-117.52305773399999
1878,11420,Angola IN Micro Area,41.6438678781,-85.0007648542
1879,31220,Ludington MI Micro Area,43.99606769,-86.5450922685
1882,21260,Ellensburg WA Micro Area,47.124266152,-120.679683234
1889,26960,Ionia MI Micro Area,42.9450938315,-85.0746031181
1890,27060,Ithaca NY Metro Area,42.4520186799,-76.4736541298
1896,13660,Big Rapids MI Micro Area,43.640768191899994,-85.32463354869999
1898,14780,Brenham TX Micro Area,30.2145304257,-96.4034437649
1904,17740,Coldwater MI Micro Area,41.916118653699996,-85.0590443604
1908,14300,Bonham TX Micro Area,33.593809789,-96.1068276933
1909,15140,Brownsville TN Micro Area,35.5832218368,-89.28383579780001
